SYMBOL,TICKER,NAME_OF_COMPANY,SERIES,CLOSE_PRICE,PREV_CLOSE,CHANGE_PCT,TTL_TRD_QNTY,TURNOVER_LACS,DELIV_PER,DATE_OF_LISTING,SESSION_DATE
CHEMPLASTS,CHEMPLASTS.NS,Chemplast Sanmar Limited,EQ,171.48,167.8,2.1930870083432525,443500,760.69,38.36,24-AUG-2021,20-Sep-2026
CHENNPETRO,CHENNPETRO.NS,Chennai Petroleum Corporation Limited,EQ,1416.6,1414.1,0.1767908917332579,1081342,15221.89,26.91,07-JUN-2000,20-Sep-2026
CHETANA,CHETANA.NS,CHETANA,SM,40.0,41.0,-2.4390243902439024,4800,1.94,100.0,,20-Sep-2026
CHEVIOT,CHEVIOT.NS,Cheviot Company Limited,EQ,1174.7,1161.5,1.1364614722341837,820,9.61,85.98,20-JUN-2022,20-Sep-2026
CHOICEGOLD,CHOICEGOLD.NS,CHOICEGOLD,EQ,151.99,149.3,1.8017414601473527,2964,4.49,61.5,,20-Sep-2026
CHOICEIN,CHOICEIN.NS,Choice International Limited,EQ,763.85,738.0,3.502710027100274,989378,7554.16,18.09,08-APR-2022,20-Sep-2026
CHOLAFIN,CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,EQ,1800.0,1764.5,2.0119013884953243,1509978,26982.68,66.29,15-MAY-1996,20-Sep-2026
CHOLAHLDNG,CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,EQ,1507.7,1499.2,0.5669690501600854,395533,5943.55,61.03,25-SEP-2017,20-Sep-2026
CIEINDIA,CIEINDIA.NS,CIE Automotive India Limited,EQ,387.15,385.7,0.37593984962405724,376545,1454.79,48.13,30-AUG-2007,20-Sep-2026
CIFL,CIFL.NS,Capital India Finance Limited,EQ,19.98,20.03,-0.24962556165751726,45611,9.13,78.23,17-APR-2025,20-Sep-2026
CINELINE,CINELINE.NS,Cineline India Limited,EQ,90.36,92.95,-2.786444324905867,6895,6.29,66.92,13-JUN-2012,20-Sep-2026
CINEVISTA,CINEVISTA.NS,Cinevista Limited,EQ,14.13,13.94,1.362984218077484,6423,0.92,89.37,02-MAY-2000,20-Sep-2026
CIPLA,CIPLA.NS,Cipla Limited,EQ,1394.5,1376.3,1.322386107680015,1386584,19202.52,68.04,08-FEB-1995,20-Sep-2026
CKKRETAIL,CKKRETAIL.NS,CKKRETAIL,SM,170.6,170.2,0.23501762632197754,88800,152.19,63.96,,20-Sep-2026
CLASSICEIL,CLASSICEIL.NS,CLASSICEIL,SM,51.0,51.0,0.0,24000,12.02,66.67,,20-Sep-2026
CLAYCRAFT,CLAYCRAFT.NS,CLAYCRAFT,SM,166.7,147.6,12.940379403794033,116400,184.23,79.38,,20-Sep-2026
CLEAN,CLEAN.NS,Clean Science and Technology Limited,EQ,851.9,828.15,2.8678379520618247,891352,7646.3,33.99,19-JUL-2021,20-Sep-2026
CLEANMAX,CLEANMAX.NS,Clean Max Enviro Energy Solutions Limited,EQ,1279.4,1291.1,-0.9062040120827061,102176,1309.36,59.96,02-MAR-2026,20-Sep-2026
CLEDUCATE,CLEDUCATE.NS,CL Educate Limited,EQ,54.81,54.63,0.32948929159802254,7979,4.4,90.25,31-MAR-2017,20-Sep-2026
CLSEL,CLSEL.NS,Chaman Lal Setia Exports Limited,EQ,294.9,295.55,-0.21992894603283167,32143,94.86,45.79,12-MAY-2021,20-Sep-2026
CLSL,CLSL.NS,CLSL,ST,71.55,74.95,-4.536357571714484,8000,6.08,75.0,,20-Sep-2026
CMLL,CMLL.NS,Caliber Mining and Logistics Limited,EQ,477.7,482.7,-1.0358400662937643,165073,785.12,51.12,24-JUL-2026,20-Sep-2026
CMNL,CMNL.NS,CMNL,SM,111.25,114.9,-3.1766753698868633,4500,5.05,83.33,,20-Sep-2026
CMPDI,CMPDI.NS,Central Mine Planning & Design Institute Limited,EQ,214.58,205.69,4.322038018377176,2923381,6151.55,38.83,30-MAR-2026,20-Sep-2026
CMRGREEN,CMRGREEN.NS,CMR Green Technologies Limited,EQ,231.87,213.26,8.726437212791904,1840718,4242.51,41.01,10-JUN-2026,20-Sep-2026
CMRSL,CMRSL.NS,CMRSL,SM,67.5,70.4,-4.11931818181819,1600,1.08,100.0,,20-Sep-2026
CMSINFO,CMSINFO.NS,CMS Info Systems Limited,EQ,230.93,231.04,-0.04761080332409333,952449,2196.7,55.14,31-DEC-2021,20-Sep-2026
CNL,CNL.NS,Creative Newtech Limited,EQ,1127.1,1078.9,4.467513207896915,17388,194.45,50.46,05-AUG-2019,20-Sep-2026
COALINDIA,COALINDIA.NS,Coal India Limited,EQ,409.9,418.0,-1.9377990430622063,7700870,31718.68,64.25,04-NOV-2010,20-Sep-2026
COASTCORP,COASTCORP.NS,Coastal Corporation Limited,EQ,38.84,35.46,9.53186689227299,131467,49.71,51.24,08-OCT-2021,20-Sep-2026
COCHINSHIP,COCHINSHIP.NS,Cochin Shipyard Limited,EQ,1398.0,1334.3,4.77403882185416,1456165,20001.91,52.58,11-AUG-2017,20-Sep-2026
COCKERILL,COCKERILL.NS,John Cockerill India Limited,EQ,8164.0,8029.0,1.6814049072113586,3914,317.45,42.67,20-APR-2026,20-Sep-2026
COFFEEDAY,COFFEEDAY.NS,Coffee Day Enterprises Limited,EQ,30.52,30.86,-1.1017498379779647,346468,105.81,64.11,02-NOV-2015,20-Sep-2026
COFORGE,COFORGE.NS,Coforge Limited,EQ,1841.0,1793.0,2.6770775237032907,2489460,44462.35,58.71,30-AUG-2004,20-Sep-2026
COHANCE,COHANCE.NS,Cohance Lifesciences Limited,EQ,438.0,439.95,-0.44323218547561966,699254,3055.41,51.21,09-MAR-2020,20-Sep-2026
COLPAL,COLPAL.NS,Colgate Palmolive (India) Limited,EQ,1917.8,1840.3,4.211269901646471,601910,11341.38,69.64,17-DEC-2007,20-Sep-2026
COMFINTE,COMFINTE.NS,Comfort Intech Limited,EQ,5.98,5.99,-0.16694490818029692,71837,4.29,76.68,20-APR-2026,20-Sep-2026
COMMITTED,COMMITTED.NS,COMMITTED,SM,330.5,340.0,-2.794117647058824,1600,5.29,100.0,,20-Sep-2026
COMMOIETF,COMMOIETF.NS,COMMOIETF,EQ,97.5,97.15,0.3602676273803338,21581,21.05,61.6,,20-Sep-2026
COMPEAU,COMPEAU.NS,Competent Automobiles Company Limited,EQ,365.0,360.0,1.3888888888888888,714,2.58,99.86,17-AUG-2026,20-Sep-2026
COMPINFO,COMPINFO.NS,Compuage Infocom Limited,BZ,1.1,1.1,0.0,6048,0.07,0.0,07-JUL-2016,20-Sep-2026
COMPUSOFT,COMPUSOFT.NS,Compucom Software Limited,EQ,13.63,12.94,5.3323029366306125,299192,41.78,42.12,02-MAR-2012,20-Sep-2026
COMSYN,COMSYN.NS,Commercial Syn Bags Limited,EQ,306.55,293.0,4.624573378839594,869871,2669.18,53.87,23-JAN-2024,20-Sep-2026
CONCOR,CONCOR.NS,Container Corporation of India Limited,EQ,504.55,488.15,3.3596230666803306,2242132,11147.34,67.01,07-MAY-1997,20-Sep-2026
CONCORDBIO,CONCORDBIO.NS,Concord Biotech Limited,EQ,1494.4,1461.1,2.2791047840668117,170417,2552.25,34.04,18-AUG-2023,20-Sep-2026
CONFIPET,CONFIPET.NS,Confidence Petroleum India Limited,EQ,91.95,86.76,5.982019363762099,5542393,5058.29,43.31,13-JUN-2019,20-Sep-2026
CONNPLEX,CONNPLEX.NS,CONNPLEX,SM,251.0,250.3,0.27966440271673537,33600,84.49,80.95,,20-Sep-2026
CONS,CONS.NS,CONS,EQ,11.88,11.81,0.5927180355630844,3928,0.46,94.4,,20-Sep-2026
CONSOFINVT,CONSOFINVT.NS,Consolidated Finvest & Holdings Limited,BE,302.2,300.6,0.5322687957418383,3184,9.58,0.0,29-MAR-2005,20-Sep-2026
CONSUMAXIS,CONSUMAXIS.NS,CONSUMAXIS,EQ,118.57,118.06,0.4319837370828315,851,1.0,72.62,,20-Sep-2026
CONSUMBEES,CONSUMBEES.NS,CONSUMBEES,EQ,128.32,126.99,1.0473265611465457,39495,50.54,59.46,,20-Sep-2026
CONSUMER,CONSUMER.NS,CONSUMER,EQ,11.8,11.73,0.5967604433077602,73605,8.67,53.75,,20-Sep-2026
CONSUMIETF,CONSUMIETF.NS,CONSUMIETF,EQ,119.09,119.86,-0.6424161521775371,4906,5.84,58.26,,20-Sep-2026
CONTI,CONTI.NS,CONTI,SM,10.05,10.55,-4.739336492890995,9999,1.01,66.67,,20-Sep-2026
CONTROLPR,CONTROLPR.NS,Control Print Limited,EQ,600.9,603.5,-0.43082021541011145,28633,173.1,63.6,24-JUN-2016,20-Sep-2026
COOLCAPS,COOLCAPS.NS,COOLCAPS,SM,26.7,26.0,2.69230769230769,228750,59.27,63.39,,20-Sep-2026
CORALFINAC,CORALFINAC.NS,Coral India Finance & Housing Limited,EQ,32.56,32.35,0.64914992272025,23368,7.6,61.22,25-MAR-1996,20-Sep-2026
CORDELIA,CORDELIA.NS,Waterways Leisure Tourism Limited,EQ,115.15,109.68,4.9872355944566,2435983,2796.73,67.18,01-JUL-2026,20-Sep-2026
CORDSCABLE,CORDSCABLE.NS,Cords Cable Industries Limited,EQ,364.15,355.3,2.490852800450314,176486,648.62,46.19,13-FEB-2008,20-Sep-2026
COROMANDEL,COROMANDEL.NS,Coromandel International Limited,EQ,1999.5,1929.8,3.611773240750339,302340,6003.63,68.36,31-MAY-1995,20-Sep-2026
CORONA,CORONA.NS,CORONA Remedies Limited,EQ,2201.8,2169.6,1.4841445427728739,12123,265.63,54.92,15-DEC-2025,20-Sep-2026
COSMOFIRST,COSMOFIRST.NS,COSMO FIRST LIMITED,EQ,871.25,879.9,-0.9830662575292621,34649,302.67,56.27,25-MAY-1995,20-Sep-2026
COUNCODOS,COUNCODOS.NS,Country Condo's Limited,BE,6.32,6.33,-0.15797788309636315,47880,2.98,0.0,22-JAN-2009,20-Sep-2026
CPCAP,CPCAP.NS,CP Capital Limited,EQ,145.19,141.05,2.93512938674228,107712,157.53,57.66,06-OCT-2010,20-Sep-2026
CPEDU,CPEDU.NS,Career Point Edutech Limited,EQ,171.66,173.3,-0.9463358338142035,5691,9.83,86.58,05-SEP-2025,20-Sep-2026
CPL,CPL.NS,Captain Polyplast Limited,EQ,64.49,65.39,-1.376357241168383,41073,27.15,24.52,23-JUL-2026,20-Sep-2026
CPPLUS,CPPLUS.NS,Aditya Infotech Limited,EQ,3355.1,3378.4,-0.6896755860762545,880079,29834.33,71.51,05-AUG-2025,20-Sep-2026
CPS,CPS.NS,CPS,SM,1185.0,1152.0,2.864583333333333,900,10.34,100.0,,20-Sep-2026
CPSEETF,CPSEETF.NS,CPSEETF,EQ,92.58,92.29,0.3142268934879099,392825,363.37,65.0,,20-Sep-2026
CRAFTSMAN,CRAFTSMAN.NS,Craftsman Automation Limited,EQ,11138.0,10937.0,1.8377982993508273,207605,23141.22,68.0,25-MAR-2021,20-Sep-2026
CRAMC,CRAMC.NS,Canara Robeco Asset Management Company Limited,EQ,234.0,234.35,-0.14934926392148254,275239,645.83,61.8,16-OCT-2025,20-Sep-2026
CRAVATEX,CRAVATEX.NS,Cravatex Limited,EQ,324.55,337.25,-3.7657524091919905,1798,6.06,93.33,17-AUG-2026,20-Sep-2026
CRAYONS,CRAYONS.NS,CRAYONS,SM,23.5,23.05,1.9522776572668081,4000,0.95,100.0,,20-Sep-2026
CREATIVEYE,CREATIVEYE.NS,Creative Eye Limited,EQ,5.7,5.59,1.9677996422182524,11299,0.65,88.07,20-DEC-2000,20-Sep-2026
CREDENT,CREDENT.NS,CREDENT,SM,357.7,333.0,7.417417417417414,133200,465.43,79.28,,20-Sep-2026
CREDITACC,CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,EQ,1387.6,1370.8,1.2255617157863987,149069,2049.67,51.43,23-AUG-2018,20-Sep-2026
CREST,CREST.NS,Crest Ventures Limited,EQ,365.75,371.0,-1.4150943396226416,2310,8.44,43.77,27-DEC-2006,20-Sep-2026
CRESTO,CRESTO.NS,CRESTO TECHNO LIMITED,EQ,16.39,15.88,3.211586901763223,6035,0.99,99.09,08-JUL-2020,20-Sep-2026
CRISIL,CRISIL.NS,Crisil Limited,EQ,4577.5,4560.0,0.3837719298245614,81962,3750.77,66.73,28-JUN-1995,20-Sep-2026
CRIZAC,CRIZAC.NS,Crizac Limited,EQ,173.73,176.56,-1.6028545536928027,149317,260.73,58.05,09-JUL-2025,20-Sep-2026
CROMPTON,CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,EQ,227.12,225.1,0.8973789426921415,1405047,3182.57,67.27,13-MAY-2016,20-Sep-2026
CROWN,CROWN.NS,Crown Lifters Limited,EQ,108.48,108.95,-0.43139054612207334,8079,8.9,62.94,08-FEB-2022,20-Sep-2026
CRSL,CRSL.NS,Cressanda Railway Solutions Limited,BE,2.44,2.47,-1.214574898785435,184630,4.55,0.0,17-AUG-2026,20-Sep-2026
CSBBANK,CSBBANK.NS,CSB Bank Limited,EQ,336.15,328.35,2.375513933302864,1075560,3602.33,39.51,04-DEC-2019,20-Sep-2026
CSLFINANCE,CSLFINANCE.NS,CSL Finance Limited,EQ,218.24,216.92,0.6085192697768862,12818,27.95,47.91,21-JUL-2022,20-Sep-2026
CSM,CSM.NS,CSM Technologies Limited,EQ,109.85,102.64,7.024551831644576,9116969,9924.56,10.17,02-JUL-2026,20-Sep-2026
CSSL,CSSL.NS,CSSL,SM,86.0,87.0,-1.1494252873563218,2000,1.73,100.0,,20-Sep-2026
CTE,CTE.NS,Cambridge Technology Enterprises Limited,BE,40.7,38.77,4.978075831828733,14992,6.08,0.0,07-FEB-2007,20-Sep-2026
CUB,CUB.NS,City Union Bank Limited,EQ,235.79,231.82,1.7125355879561723,2196738,5200.05,47.67,25-AUG-1998,20-Sep-2026
CUBEXTUB,CUBEXTUB.NS,Cubex Tubings Limited,EQ,85.32,81.63,4.520396912899667,247242,208.17,56.87,24-APR-1996,20-Sep-2026
CUDML,CUDML.NS,CUDML,SM,108.0,107.45,0.5118659841786851,4000,4.27,100.0,,20-Sep-2026
CUMMINSIND,CUMMINSIND.NS,Cummins India Limited,EQ,5099.5,5020.0,1.5836653386454185,502366,25594.66,73.64,29-MAR-1995,20-Sep-2026
CUPID,CUPID.NS,Cupid Limited,EQ,265.0,279.15,-5.068959340856162,27287571,73028.94,45.86,16-SEP-2016,20-Sep-2026
CURAA,CURAA.NS,Cura Technologies Limited,BE,76.0,72.94,4.195228955305734,168,0.12,0.0,21-MAR-2025,20-Sep-2026
CURIS,CURIS.NS,CURIS,ST,200.05,207.05,-3.380825887466795,9000,18.42,100.0,,20-Sep-2026
CURRENT,CURRENT.NS,CURRENT,SM,81.3,81.4,-0.12285012285013332,1600,1.3,100.0,,20-Sep-2026
CYBERMEDIA,CYBERMEDIA.NS,Cyber Media (India) Limited,BE,21.16,22.03,-3.9491602360417657,33593,7.19,0.0,10-JUN-2005,20-Sep-2026
CYBERTECH,CYBERTECH.NS,Cybertech Systems And Software Limited,BE,142.82,141.22,1.132983996601044,32580,46.53,0.0,27-JAN-1999,20-Sep-2026
CYIENT,CYIENT.NS,Cyient Limited,EQ,1073.3,1064.0,0.8740601503759357,668011,7139.9,56.18,30-SEP-1998,20-Sep-2026
CYIENTDLM,CYIENTDLM.NS,Cyient DLM Limited,EQ,940.7,893.5,5.282596530498047,469640,4366.57,41.03,10-JUL-2023,20-Sep-2026
DABUR,DABUR.NS,Dabur India Limited,EQ,395.25,384.55,2.7824730204134673,2455500,9556.21,68.15,28-APR-1999,20-Sep-2026
DAICHI,DAICHI.NS,Dai-Ichi Karkaria Limited,BE,327.95,328.65,-0.2129925452609124,489,1.61,0.0,20-APR-2026,20-Sep-2026
DALBHARAT,DALBHARAT.NS,Dalmia Bharat Limited,EQ,1761.4,1693.3,4.021732711273852,374184,6508.79,52.08,22-JAN-2019,20-Sep-2026
DALMIASUG,DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,EQ,390.5,390.5,0.0,148278,576.4,33.35,17-JAN-1996,20-Sep-2026
DAMCAPITAL,DAMCAPITAL.NS,Dam Capital Advisors Limited,EQ,137.92,136.73,0.8703283844072244,176661,243.1,55.65,27-DEC-2024,20-Sep-2026
DAMODARIND,DAMODARIND.NS,Damodar Industries Limited,BE,28.12,27.54,2.1060275962236816,1916,0.54,0.0,04-JUL-2016,20-Sep-2026
DANGEE,DANGEE.NS,Dangee Dums Limited,EQ,2.73,2.72,0.36764705882352156,22988,0.62,97.81,13-NOV-2020,20-Sep-2026
DANISH,DANISH.NS,DANISH,SM,1021.35,940.25,8.625365594256849,76050,760.04,75.94,,20-Sep-2026
DATAMATICS,DATAMATICS.NS,Datamatics Global Services Limited,EQ,765.95,758.35,1.0021757763565664,43182,328.9,45.2,07-MAY-2004,20-Sep-2026
DATAPATTNS,DATAPATTNS.NS,Data Patterns (India) Limited,EQ,4513.3,4411.1,2.316882410283145,606762,27237.31,29.72,24-DEC-2021,20-Sep-2026
DAVANGERE,DAVANGERE.NS,Davangere Sugar Company Limited,EQ,2.06,2.06,0.0,6216386,128.53,67.16,25-JAN-2024,20-Sep-2026
DBCORP,DBCORP.NS,D.B.Corp Limited,EQ,184.06,187.82,-2.0019167287828723,107079,198.94,75.73,06-JAN-2010,20-Sep-2026
DBEIL,DBEIL.NS,Deepak Builders & Engineers India Limited,EQ,7.12,7.05,0.9929078014184437,686235,48.39,86.74,28-OCT-2024,20-Sep-2026
DBL,DBL.NS,Dilip Buildcon Limited,EQ,425.5,408.35,4.199828578425365,638580,2702.99,47.2,11-AUG-2016,20-Sep-2026
DBOL,DBOL.NS,Dhampur Bio Organics Limited,EQ,116.27,115.81,0.39720231413521606,181653,205.47,54.83,08-SEP-2022,20-Sep-2026
DBREALTY,DBREALTY.NS,Valor Estate Limited,EQ,95.68,94.73,1.0028502058482032,1389676,1325.05,54.69,24-FEB-2010,20-Sep-2026
DBSTOCKBRO,DBSTOCKBRO.NS,DB (International) Stock Brokers Limited,BE,30.35,29.22,3.8672142368241023,6932,2.09,0.0,29-FEB-2012,20-Sep-2026
DCAL,DCAL.NS,Dishman Carbogen Amcis Limited,EQ,170.52,162.11,5.187835420393557,727114,1201.66,38.95,21-SEP-2017,20-Sep-2026
DCBBANK,DCBBANK.NS,DCB Bank Limited,EQ,218.35,218.51,-0.07322319344652263,1445096,3175.04,56.1,27-OCT-2006,20-Sep-2026
DCCL,DCCL.NS,DCCL,SM,40.5,40.0,1.25,2000,0.81,100.0,,20-Sep-2026
DCG,DCG.NS,DCG,ST,78.5,79.8,-1.6290726817042571,28800,22.06,100.0,,20-Sep-2026
DCI,DCI.NS,Dc Infotech And Communication Limited,EQ,278.95,282.75,-1.3439434129089343,78388,220.88,30.56,19-OCT-2022,20-Sep-2026
DCM,DCM.NS,DCM  Limited,EQ,77.21,76.36,1.1131482451545236,4286,3.36,68.43,29-MAR-1995,20-Sep-2026
DCMFINSERV,DCMFINSERV.NS,DCM Financial Services Limited,EQ,5.18,5.13,0.974658869395708,5895,0.31,60.64,21-MAY-1997,20-Sep-2026
DCMNVL,DCMNVL.NS,DCM Nouvelle Limited,EQ,180.2,174.84,3.0656600320292755,8381,15.0,87.51,16-JUL-2019,20-Sep-2026
DCMSHRIRAM,DCMSHRIRAM.NS,DCM Shriram Limited,EQ,995.0,984.0,1.1178861788617886,69400,689.52,77.29,12-APR-1995,20-Sep-2026
DCMSIL,DCMSIL.NS,DCM Shriram International Limited,EQ,70.26,70.29,-0.04268032437046683,110121,76.86,65.89,17-FEB-2026,20-Sep-2026
DCMSRIND,DCMSRIND.NS,DCM Shriram Industries Limited,EQ,38.24,38.39,-0.39072675175826665,225676,86.42,65.95,24-DEC-2021,20-Sep-2026
DCW,DCW.NS,DCW Limited,EQ,45.18,45.42,-0.52840158520476,560676,253.99,58.01,25-MAY-1995,20-Sep-2026
DCXINDIA,DCXINDIA.NS,DCX Systems Limited,EQ,163.1,164.32,-0.7424537487828621,307226,502.66,52.96,11-NOV-2022,20-Sep-2026
DDEVPLSTIK,DDEVPLSTIK.NS,Ddev Plastiks Industries Limited,EQ,254.95,255.15,-0.07838526357045543,71638,182.35,55.15,15-JAN-2025,20-Sep-2026
DECCANCE,DECCANCE.NS,Deccan Cements Limited,EQ,567.45,569.2,-0.3074490513000702,36914,208.78,72.82,02-AUG-2007,20-Sep-2026
DECCANTRAN,DECCANTRAN.NS,DECCANTRAN,SM,20.0,19.8,1.0101010101010066,3600,0.72,100.0,,20-Sep-2026
DECNGOLD,DECNGOLD.NS,Deccan Gold Mines Limited,EQ,217.21,217.85,-0.2937801239384835,714192,1556.38,45.88,20-APR-2026,20-Sep-2026
DEEDEV,DEEDEV.NS,DEE Development Engineers Limited,EQ,668.75,636.95,4.992542585760256,288664,1923.21,81.11,26-JUN-2024,20-Sep-2026
DEEM,DEEM.NS,DEEM,ST,40.95,39.0,5.000000000000007,6000,2.43,100.0,,20-Sep-2026
DEEP,DEEP.NS,Deep Polymers Limited,EQ,46.72,47.23,-1.0798221469404998,24429,11.64,74.24,17-AUG-2026,20-Sep-2026
DEEPA,DEEPA.NS,Deepa Jewellers Limited,EQ,188.31,173.34,8.636206299757701,7608515,14075.57,15.68,08-SEP-2026,20-Sep-2026
DEEPAKFERT,DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,EQ,1343.2,1324.6,1.4041974935829789,209549,2798.73,44.01,17-JAN-2003,20-Sep-2026
DEEPAKNTR,DEEPAKNTR.NS,Deepak Nitrite Limited,EQ,1586.3,1604.8,-1.1527916251246262,426779,6799.2,71.26,29-SEP-2010,20-Sep-2026
DEEPINDS,DEEPINDS.NS,Deep Industries Limited,EQ,743.35,734.7,1.1773512998502758,137404,1018.46,40.32,27-APR-2021,20-Sep-2026
DEFENCE,DEFENCE.NS,DEFENCE,EQ,78.72,77.67,1.3518733101583587,216860,170.49,53.01,,20-Sep-2026
DELAPLEX,DELAPLEX.NS,DELAPLEX,SM,90.6,98.25,-7.786259541984738,22800,21.03,84.21,,20-Sep-2026
DELHIVERY,DELHIVERY.NS,Delhivery Limited,EQ,428.0,425.95,0.48127714520483894,1686221,7243.14,65.72,24-MAY-2022,20-Sep-2026
DELPHIFX,DELPHIFX.NS,DELPHI WORLD MONEY LIMITED,BE,4.96,5.22,-4.9808429118773905,300320,15.07,0.0,28-JUN-2011,20-Sep-2026
DELTACORP,DELTACORP.NS,Delta Corp Limited,EQ,58.34,56.15,3.900267141585049,1668878,963.45,49.03,02-NOV-2007,20-Sep-2026
DELTAMAGNT,DELTAMAGNT.NS,Delta Manufacturing Limited,EQ,54.95,55.2,-0.4528985507246377,898,0.5,79.84,18-OCT-1995,20-Sep-2026
DELTIC,DELTIC.NS,DELTIC,SM,33.2,34.25,-3.065693430656926,12000,3.99,66.67,,20-Sep-2026
DEN,DEN.NS,Den Networks Limited,EQ,26.62,26.45,0.6427221172022749,72184,19.15,74.68,24-NOV-2009,20-Sep-2026
DENEERS,DENEERS.NS,DENEERS,SM,172.25,163.75,5.190839694656488,10200,17.66,88.24,,20-Sep-2026
DENORA,DENORA.NS,De Nora India Limited,EQ,782.25,784.85,-0.3312734917500188,1861,14.5,65.82,07-AUG-1997,20-Sep-2026
DENTA,DENTA.NS,Denta Water and Infra Solutions Limited,EQ,279.35,278.4,0.3412356321839244,61071,170.65,38.07,29-JAN-2025,20-Sep-2026
DENTALKART,DENTALKART.NS,DENTALKART,SM,420.4,395.5,6.295828065739564,20000,83.48,67.5,,20-Sep-2026
DEVIT,DEVIT.NS,Dev Information Technology Limited,EQ,23.13,23.43,-1.2804097311139595,15846,3.69,71.73,15-FEB-2022,20-Sep-2026
DEVX,DEVX.NS,Dev Accelerator Limited,EQ,32.21,33.31,-3.3023116181326975,103136,33.38,54.98,17-SEP-2025,20-Sep-2026
DEVYANI,DEVYANI.NS,Devyani International Limited,EQ,140.62,138.51,1.5233557143888627,2466888,3452.98,53.2,16-AUG-2021,20-Sep-2026
DGCONTENT,DGCONTENT.NS,Digicontent Limited,EQ,24.49,24.0,2.04166666666666,19907,4.86,92.21,18-JUN-2019,20-Sep-2026
DHABRIYA,DHABRIYA.NS,Dhabriya Polywood Limited,BE,488.75,467.3,4.5901990156216534,6986,33.13,0.0,17-AUG-2026,20-Sep-2026
DHAMPURSUG,DHAMPURSUG.NS,Dhampur Sugar Mills Limited,EQ,156.22,151.72,2.9659899815449515,762354,1169.7,42.94,29-MAR-1995,20-Sep-2026
DHANBANK,DHANBANK.NS,Dhanlaxmi Bank Limited,EQ,29.47,28.88,2.0429362880886424,262185,76.67,54.39,01-APR-2004,20-Sep-2026
DHANLAXMI,DHANLAXMI.NS,DHANLAXMI,SM,24.0,24.5,-2.0408163265306123,2000,0.48,100.0,,20-Sep-2026
DHANSA,DHANSA.NS,DHANSA,ST,30.2,30.7,-1.6286644951140066,8000,2.4,100.0,,20-Sep-2026
DHANUKA,DHANUKA.NS,Dhanuka Agritech Limited,EQ,973.3,982.25,-0.9111733265461996,13511,132.55,51.44,29-JUN-2011,20-Sep-2026
DHARAN,DHARAN.NS,DHARAN INFRA-EPC LIMITED,BZ,0.14,0.13,7.692307692307699,4858146,6.8,0.0,02-APR-2018,20-Sep-2026
DHARARAIL,DHARARAIL.NS,DHARARAIL,ST,142.0,143.55,-1.0797631487286736,7000,9.84,100.0,,20-Sep-2026
DHARIWAL,DHARIWAL.NS,DHARIWAL,SM,24.35,24.35,0.0,264000,61.97,70.45,,20-Sep-2026
DHARMAJ,DHARMAJ.NS,Dharmaj Crop Guard Limited,EQ,276.15,271.1,1.862781261527095,40591,113.04,50.88,08-DEC-2022,20-Sep-2026
DHATRE,DHATRE.NS,Dhatre Udyog Limited,EQ,4.18,4.12,1.456310679611641,31872,1.36,75.03,17-AUG-2026,20-Sep-2026
DHOOTTRANS,DHOOTTRANS.NS,Dhoot Transmission Limited,EQ,1590.7,1579.8,0.6899607545258951,1187578,18831.9,30.41,17-AUG-2026,20-Sep-2026
DHRUV,DHRUV.NS,Dhruv Consultancy Services Limited,EQ,21.4,21.69,-1.3370216689718888,14049,3.11,89.55,25-NOV-2021,20-Sep-2026
DHTL,DHTL.NS,DHTL,SM,27.95,29.4,-4.931972789115644,12800,3.58,93.75,,20-Sep-2026
DHUNINV,DHUNINV.NS,Dhunseri Investments Limited,EQ,1001.95,981.75,2.057550292844415,799,7.94,69.59,18-MAR-2011,20-Sep-2026
DIACABS,DIACABS.NS,Diamond Power Infrastructure Limited,BE,366.8,376.05,-2.459779284669592,759461,2791.65,0.0,15-SEP-2023,20-Sep-2026
DIAMINESQ,DIAMINESQ.NS,Diamines & Chemicals Limited,EQ,256.77,255.04,0.6783249686323674,2884,7.39,52.64,25-SEP-2023,20-Sep-2026
DIAMONDYD,DIAMONDYD.NS,Prataap Snacks Limited,EQ,1088.1,1100.4,-1.1177753544165923,15018,164.61,68.56,05-OCT-2017,20-Sep-2026
DICIND,DICIND.NS,DIC India Limited,EQ,632.5,628.45,0.6444426764261205,7309,46.17,69.33,30-AUG-1995,20-Sep-2026
DIFFNKG,DIFFNKG.NS,Diffusion Engineers Limited,EQ,445.8,435.85,2.282895491568197,86835,385.71,41.19,04-OCT-2024,20-Sep-2026
DIGIDRIVE,DIGIDRIVE.NS,Digidrive Distributors Limited,EQ,17.43,17.48,-0.2860411899313542,22287,3.87,88.83,10-JAN-2024,20-Sep-2026
DIGIKORE,DIGIKORE.NS,DIGIKORE,SM,37.35,39.45,-5.323193916349813,68400,25.67,72.51,,20-Sep-2026
DIGISPICE,DIGISPICE.NS,DiGiSPICE Technologies Limited,EQ,16.99,16.28,4.361179361179344,300569,50.59,81.4,27-MAY-2008,20-Sep-2026
